,Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
4539,9/25/2016,4,1,3,10,10,7,2,5,2,8,10,6,1,7,0,5,2,5,10,10,51 or more,Female,716.8
4540,9/25/2016,1,4,1,2,1,2,1,1,2,8,1,3,0,6,0,1,1,2,1,2,36 to 50,Female,571.5
4541,9/25/2016,2,5,3,3,3,5,2,1,1,6,6,5,5,6,9,10,2,6,2,2,Less than 20,Female,616.1
4542,9/25/2016,5,4,5,6,2,5,6,1,2,7,7,8,2,6,5,2,2,10,2,3,21 to 35,Female,659.2
4543,9/25/2016,5,1,10,9,5,10,5,2,2,8,2,8,2,7,0,0,2,10,1,10,21 to 35,Female,715.5
4544,9/25/2016,2,2,5,3,5,5,5,5,1,3,2,7,10,6,6,0,2,10,6,7,21 to 35,Male,696.4
4545,9/25/2016,5,3,4,6,3,5,1,5,1,7,5,6,4,7,1,1,2,7,2,8,51 or more,Female,694.7
4546,9/25/2016,1,5,2,4,4,4,10,3,1,10,10,1,5,6,10,2,1,6,5,9,21 to 35,Female,651.0
4547,9/26/2016,4,1,10,6,4,3,0,2,1,3,0,2,1,4,2,2,2,3,1,8,21 to 35,Male,649.1
4548,9/26/2016,4,1,2,7,10,10,6,4,1,8,7,8,5,6,5,1,2,6,8,7,36 to 50,Female,730.6
4549,9/26/2016,3,3,10,6,10,7,2,3,1,7,1,7,3,7,2,5,2,8,6,8,21 to 35,Male,701.7
4550,9/26/2016,1,1,2,1,5,1,3,1,1,1,2,3,3,8,1,1,1,1,9,8,21 to 35,Male,626.3
4551,9/26/2016,1,1,2,1,5,1,3,1,1,1,2,3,3,8,1,1,1,1,9,8,21 to 35,Male,626.3
4552,9/26/2016,2,3,3,5,3,3,2,0,1,6,5,7,3,7,0,0,2,3,2,1,21 to 35,Female,645.6
4553,9/27/2016,4,3,10,5,4,10,2,2,2,7,2,3,2,8,3,2,2,6,8,5,21 to 35,Male,670.5
4554,9/27/2016,1,2,10,7,5,10,2,3,2,8,4,8,3,6,2,0,1,6,4,7,21 to 35,Female,669.4
4555,9/27/2016,2,3,5,5,3,3,2,1,1,6,4,8,10,7,0,0,2,3,2,1,21 to 35,Female,664.5
4556,9/27/2016,3,1,4,10,7,5,6,3,2,10,2,2,2,7,4,1,2,4,1,1,Less than 20,Female,658.2
4557,9/27/2016,5,3,10,10,6,10,4,5,1,8,3,7,5,8,0,3,2,10,1,7,21 to 35,Female,734.2
4558,9/28/2016,4,2,8,10,7,7,4,4,1,8,2,9,8,8,3,3,2,10,3,8,21 to 35,Female,731.2
4559,9/28/2016,2,4,9,5,2,3,3,4,2,7,2,4,5,8,10,2,2,6,3,7,51 or more,Male,641.8
4560,9/28/2016,3,1,7,8,7,10,7,2,1,7,3,7,1,6,0,2,2,4,3,7,21 to 35,Male,704.9
4561,9/28/2016,3,1,3,1,0,1,1,0,1,0,1,7,0,5,1,2,1,0,1,10,21 to 35,Male,599.3
4562,9/28/2016,3,1,7,8,5,10,5,1,1,7,3,7,1,6,0,2,2,5,3,7,21 to 35,Male,696.4
4563,9/28/2016,4,3,4,3,1,3,2,3,1,4,2,6,1,6,5,3,2,4,1,5,21 to 35,Female,635.0
4564,9/28/2016,5,1,10,6,10,5,4,5,2,9,2,6,7,7,0,0,1,10,6,10,51 or more,Female,716.8
4565,9/29/2016,4,2,10,6,8,10,4,2,1,8,3,10,5,8,0,2,2,7,5,10,36 to 50,Male,734.8
4566,9/29/2016,3,4,7,5,3,9,6,5,1,10,0,8,0,7,5,0,2,6,1,7,51 or more,Female,686.6
4567,9/29/2016,5,3,7,5,6,2,1,2,1,3,0,6,3,8,0,1,1,1,4,5,21 to 35,Female,645.6
4568,9/29/2016,5,2,2,6,7,7,3,2,1,9,3,3,3,6,7,1,1,0,5,8,36 to 50,Female,654.8
4569,9/29/2016,3,4,4,5,10,5,0,2,1,6,5,2,0,9,5,3,1,5,1,5,36 to 50,Female,633.1
4570,9/29/2016,5,4,10,5,5,5,3,2,1,4,4,8,1,8,0,1,1,10,2,10,21 to 35,Female,683.4
4571,9/29/2016,0,3,2,6,1,4,3,1,1,1,1,4,1,6,0,1,1,5,0,2,Less than 20,Male,598.9
4572,9/29/2016,3,2,4,6,8,10,5,2,1,7,6,3,10,8,0,2,2,10,2,4,36 to 50,Female,711.3
4573,9/29/2016,5,3,6,7,6,10,7,5,2,9,6,10,5,8,1,2,2,10,3,10,21 to 35,Male,731.4
4574,9/29/2016,2,0,2,10,10,10,0,3,2,3,10,6,1,8,0,0,1,10,10,10,21 to 35,Male,700.0
4575,9/29/2016,2,1,10,5,4,6,5,5,2,5,3,10,5,7,0,0,2,5,3,10,21 to 35,Female,700.6
4576,9/30/2016,3,5,4,6,5,10,5,5,1,7,3,6,10,6,10,3,1,10,4,10,21 to 35,Female,680.9
4577,9/30/2016,3,5,4,6,5,10,5,5,1,7,3,6,10,6,10,3,1,10,4,10,21 to 35,Female,680.9
4578,9/30/2016,2,3,2,2,3,10,1,4,2,5,4,5,2,6,2,3,2,1,2,6,36 to 50,Male,631.4
4579,9/30/2016,5,2,2,5,10,6,6,5,1,7,1,5,1,7,0,3,2,7,0,8,51 or more,Female,696.2
4580,9/30/2016,4,2,10,8,10,8,5,2,1,7,3,7,0,7,1,3,2,10,2,7,21 to 35,Female,713.6
4581,9/30/2016,3,3,8,4,4,10,0,0,2,3,1,2,0,6,0,6,2,10,0,2,51 or more,Male,620.6
4582,9/30/2016,1,1,10,4,5,10,9,1,1,1,10,5,0,9,0,1,2,10,4,0,Less than 20,Female,696.6
4583,9/30/2016,2,5,6,2,1,2,2,3,1,7,4,6,5,7,3,5,2,3,1,2,21 to 35,Female,631.8
5958,3/1/2017,4,2,2,2,4,10,0,5,2,5,5,1,0,7,10,10,2,4,0,2,36 to 50,Male,607.0
5959,3/1/2017,4,2,4,10,2,10,5,2,2,9,1,4,3,6,10,1,1,2,3,6,21 to 35,Female,634.6
5960,3/1/2017,1,2,7,3,1,7,4,2,1,5,2,5,2,7,10,3,2,2,2,5,21 to 35,Female,633.3
5961,3/1/2017,1,1,1,6,3,7,2,0,1,8,3,8,2,7,0,0,2,2,4,10,21 to 35,Male,671.3
5962,3/1/2017,4,3,8,10,10,5,5,5,1,2,4,6,10,5,0,4,1,10,10,10,21 to 35,Male,721.5
5963,3/1/2017,2,2,5,5,10,8,3,1,2,5,1,10,2,7,2,0,2,10,1,6,51 or more,Male,671.7
5964,3/2/2017,1,1,1,6,3,7,2,0,1,8,3,8,2,7,0,0,2,2,4,10,21 to 35,Male,671.3
5965,3/2/2017,3,4,8,5,4,10,4,2,2,3,2,5,1,7,10,3,2,10,5,8,36 to 50,Male,650.3
5966,3/2/2017,3,3,3,10,3,10,7,0,2,8,6,1,8,8,0,2,2,10,4,4,36 to 50,Female,682.0
5967,3/2/2017,2,3,6,6,2,5,6,3,1,6,4,9,2,8,0,7,1,10,1,10,21 to 35,Male,670.0
5968,3/2/2017,2,2,3,1,0,5,0,0,1,1,0,10,4,7,0,0,1,5,0,10,21 to 35,Male,625.8
5969,3/2/2017,4,1,1,2,3,1,1,1,1,5,2,3,0,7,0,1,2,1,2,7,51 or more,Male,634.6
5970,3/2/2017,4,1,8,10,8,10,5,5,1,8,4,8,6,7,0,7,2,6,7,10,Less than 20,Female,744.4
5971,3/2/2017,3,3,4,2,4,1,0,1,2,5,0,1,0,8,0,0,2,7,0,5,51 or more,Female,612.3
5972,3/3/2017,3,3,8,5,10,5,6,5,2,7,3,5,3,7,1,6,2,8,2,8,36 to 50,Male,682.6
5973,3/3/2017,2,1,4,3,3,2,3,4,2,7,1,7,10,9,0,2,2,4,2,4,51 or more,Female,661.3
5974,3/3/2017,4,5,2,2,3,4,1,1,2,1,0,3,1,6,0,2,2,3,1,5,51 or more,Female,597.0
5975,3/3/2017,4,0,1,2,10,10,1,5,2,10,8,4,1,5,8,0,2,1,8,5,51 or more,Female,675.2
5976,3/3/2017,3,2,3,4,2,4,3,4,1,3,4,2,1,8,2,0,2,6,3,4,21 to 35,Male,656.7
5977,3/3/2017,1,3,4,2,5,10,2,1,2,3,1,7,5,7,0,1,2,10,1,5,21 to 35,Female,647.3
5978,3/3/2017,2,2,4,5,5,10,4,3,2,7,2,4,2,6,0,1,2,10,1,7,36 to 50,Male,668.6
5979,3/3/2017,5,5,0,0,5,2,0,0,1,6,10,6,0,5,10,0,1,0,0,0,21 to 35,Male,587.2
5980,3/3/2017,0,2,3,5,3,5,3,5,2,5,4,1,10,6,0,2,2,5,4,6,36 to 50,Male,654.4
5981,3/3/2017,2,1,2,4,2,2,5,4,2,6,5,7,10,9,0,1,2,5,10,9,51 or more,Female,691.9
5982,3/3/2017,3,5,3,4,10,10,3,5,2,6,2,10,3,6,10,1,2,10,5,3,36 to 50,Male,666.4
5983,3/4/2017,1,3,4,4,4,2,2,0,2,8,4,3,2,8,0,1,1,7,4,7,36 to 50,Female,621.2
5984,3/4/2017,4,1,5,8,3,5,0,2,1,6,2,6,2,8,0,5,2,2,5,10,21 to 35,Female,677.9
5985,3/4/2017,4,2,0,6,3,7,3,1,1,5,6,3,2,8,3,3,1,0,0,5,36 to 50,Female,628.0
5986,3/4/2017,2,3,1,2,3,4,0,0,1,2,3,2,0,7,0,1,2,0,0,5,21 to 35,Female,607.2
5987,3/4/2017,2,3,1,2,3,4,0,0,1,2,3,2,0,7,0,1,2,0,0,5,21 to 35,Female,607.2
5988,3/4/2017,0,0,0,1,0,0,0,0,2,4,0,1,1,7,0,2,1,1,8,1,51 or more,Male,566.2
5989,3/4/2017,5,3,8,3,10,10,6,4,2,8,7,10,0,7,4,4,1,9,7,10,36 to 50,Male,698.9
5990,3/4/2017,3,3,9,3,10,5,3,3,2,6,3,4,10,8,10,2,1,7,2,10,36 to 50,Female,655.4
5991,3/4/2017,3,2,10,6,10,10,7,5,1,8,2,8,6,8,0,1,2,6,4,5,21 to 35,Female,736.1
5992,3/4/2017,1,5,3,4,3,6,2,3,1,7,0,9,1,6,0,1,2,1,0,2,21 to 35,Female,633.9
5993,3/4/2017,3,3,10,9,10,10,6,5,2,6,2,4,4,8,0,1,1,10,3,7,51 or more,Female,696.2
5994,3/4/2017,4,3,6,5,10,10,5,5,1,3,1,8,2,6,0,3,2,10,8,4,36 to 50,Male,711.9
5995,3/4/2017,4,3,10,8,8,6,4,4,1,6,7,9,5,7,7,7,2,7,8,7,36 to 50,Female,714.0
5996,3/4/2017,3,0,10,4,7,8,4,2,1,7,3,10,3,8,0,0,2,3,6,0,36 to 50,Male,705.9
5997,3/4/2017,2,3,10,6,3,10,1,1,1,8,4,6,10,8,0,2,2,2,8,1,36 to 50,Female,691.5
5998,3/4/2017,4,3,1,8,3,9,1,1,1,3,3,10,3,6,1,2,2,1,1,6,51 or more,Female,659.6
5999,3/4/2017,4,3,1,8,3,9,1,1,1,3,3,10,3,6,1,2,2,1,1,6,51 or more,Female,659.6
6000,3/4/2017,4,2,5,5,4,6,6,4,2,8,1,5,2,7,0,7,1,5,1,3,36 to 50,Female,636.7
6001,3/4/2017,1,3,7,3,2,10,2,0,1,10,0,10,0,8,0,1,2,5,1,0,21 to 35,Female,654.9
6002,3/4/2017,3,3,10,7,7,7,8,1,1,7,1,3,3,7,0,1,2,10,4,7,21 to 35,Female,702.6
6003,3/4/2017,2,3,2,5,4,9,4,4,2,10,3,7,5,7,8,1,2,7,1,5,36 to 50,Female,659.2
6004,3/4/2017,3,3,3,5,8,5,9,5,2,8,1,5,2,7,0,5,2,8,0,5,51 or more,Female,667.3
6005,3/4/2017,4,3,8,10,5,10,2,4,1,8,6,7,10,7,0,1,1,2,5,10,51 or more,Female,715.3
6006,3/4/2017,4,1,10,8,10,8,1,5,1,4,8,10,2,7,5,2,2,8,3,7,36 to 50,Female,726.1
6007,3/5/2017,5,2,10,10,5,2,2,5,1,9,4,10,1,7,0,1,1,10,2,10,51 or more,Female,712.5
6008,3/5/2017,4,3,6,5,10,10,5,5,1,3,1,8,2,6,0,3,2,10,8,4,36 to 50,Male,711.9
6009,3/5/2017,4,2,2,4,8,8,4,3,2,7,6,10,4,6,0,1,2,7,9,7,21 to 35,Male,702.1
6010,3/5/2017,1,1,10,3,7,10,6,2,2,3,6,7,10,5,10,0,1,4,1,2,36 to 50,Male,645.2
6011,3/5/2017,2,3,4,3,1,2,4,0,1,2,3,8,4,7,0,7,2,3,5,8,21 to 35,Male,640.7
6012,3/5/2017,4,2,4,5,4,6,5,1,1,8,3,7,2,7,0,3,2,3,3,9,36 to 50,Male,681.3
6013,3/5/2017,1,0,4,5,4,7,8,2,1,3,5,3,3,7,3,3,1,4,4,7,36 to 50,Female,655.0
6014,3/5/2017,1,1,4,5,6,5,4,2,1,2,7,2,2,7,2,2,1,6,4,6,36 to 50,Male,648.0
6015,3/5/2017,2,3,5,10,3,10,5,3,2,5,4,5,6,6,5,1,2,5,1,10,21 to 35,Male,670.5
6016,3/5/2017,2,4,1,5,2,4,2,1,1,3,1,8,0,8,1,1,2,4,0,10,36 to 50,Male,639.2
6017,3/5/2017,3,1,4,7,2,8,5,0,1,5,5,6,3,8,4,0,2,2,3,7,21 to 35,Female,674.5
6018,3/5/2017,5,2,4,6,6,10,4,0,1,8,4,8,5,7,10,1,2,10,10,4,21 to 35,Male,701.9
6019,3/5/2017,1,3,0,1,1,1,0,0,2,0,0,1,0,7,5,6,1,0,0,1,21 to 35,Female,523.7
6020,3/5/2017,5,4,10,8,4,10,9,2,1,7,5,5,1,7,0,1,2,9,5,5,21 to 35,Female,716.6
6021,3/6/2017,4,2,2,10,8,10,2,4,2,3,0,2,4,7,0,0,2,5,1,2,51 or more,Female,661.6
6022,3/6/2017,3,3,10,7,7,7,8,1,1,7,1,3,3,7,0,1,2,10,4,7,21 to 35,Female,702.6
6023,3/6/2017,3,3,8,4,10,2,1,1,2,5,2,2,0,6,3,2,1,10,6,2,36 to 50,Male,622.3
6024,3/6/2017,2,0,4,10,4,10,4,0,1,7,1,5,5,8,0,2,2,7,4,8,36 to 50,Male,698.1
6025,3/6/2017,2,0,4,10,4,10,4,0,1,7,1,5,5,8,0,2,2,7,4,8,36 to 50,Male,698.1
6026,3/6/2017,3,4,10,10,10,10,10,5,2,10,10,8,1,8,0,0,2,10,4,10,21 to 35,Male,749.7
6027,3/6/2017,2,3,9,4,10,2,6,5,1,9,2,4,1,8,8,1,2,8,3,5,21 to 35,Female,682.6
6028,3/6/2017,2,3,8,3,2,10,2,3,2,5,1,5,2,8,3,7,1,5,0,4,21 to 35,Male,613.1
6029,3/7/2017,3,2,5,8,9,10,2,3,1,9,1,10,3,6,0,1,2,10,1,5,51 or more,Female,710.6
6030,3/7/2017,1,5,4,5,10,9,0,0,2,2,1,2,0,5,0,5,2,3,0,1,36 to 50,Female,594.9
6031,3/7/2017,2,2,5,2,2,10,10,3,1,0,2,10,2,6,0,0,2,10,5,10,36 to 50,Male,700.4
6032,3/7/2017,0,2,2,10,9,6,10,1,1,10,2,2,10,9,0,1,2,10,2,8,Less than 20,Female,711.3
6033,3/7/2017,5,2,2,3,0,5,4,0,1,4,2,4,0,7,8,5,2,7,2,6,21 to 35,Male,629.7
6034,3/7/2017,1,4,1,3,3,1,3,1,1,5,5,5,1,10,6,4,2,5,1,3,36 to 50,Female,618.6
6035,3/7/2017,5,4,3,2,7,5,4,2,1,6,1,10,1,7,10,1,2,4,2,10,21 to 35,Female,661.5
6036,3/7/2017,2,0,4,10,4,10,4,0,1,7,1,5,5,8,0,2,2,7,4,8,36 to 50,Male,698.1
6037,3/7/2017,1,2,4,10,3,10,4,0,1,2,6,5,2,6,0,6,2,4,1,3,21 to 35,Female,651.8
6038,3/7/2017,3,0,8,10,4,10,4,3,1,7,2,10,6,8,0,0,2,6,1,4,51 or more,Female,721.2
6039,3/7/2017,5,5,2,3,5,7,1,0,2,8,1,2,2,7,10,0,1,2,1,1,21 to 35,Female,583.4
6040,3/7/2017,3,3,0,4,0,3,2,1,2,0,0,2,1,9,10,2,1,4,0,10,21 to 35,Female,571.9
6041,3/7/2017,5,0,10,6,4,5,5,5,2,7,2,7,3,8,0,0,2,10,2,5,36 to 50,Female,707.0
6042,3/7/2017,3,5,2,3,7,4,2,2,2,6,1,8,4,8,5,8,2,8,2,4,36 to 50,Female,625.6
6043,3/7/2017,5,2,10,5,10,10,5,5,1,10,4,10,10,6,0,3,2,10,7,10,51 or more,Female,768.4
6044,3/8/2017,3,5,4,4,2,7,2,1,2,0,2,5,5,6,0,10,1,3,2,0,Less than 20,Male,580.4
6045,3/8/2017,4,5,1,4,1,7,2,1,1,0,6,2,4,4,3,2,1,3,5,10,Less than 20,Female,620.2
6046,3/8/2017,5,4,8,6,2,10,1,3,1,5,2,4,0,7,7,10,2,8,0,5,36 to 50,Female,646.7
6047,3/8/2017,5,4,5,4,0,8,0,0,1,3,0,4,0,6,0,1,2,1,0,1,36 to 50,Male,619.3
6048,3/8/2017,5,4,5,4,0,10,0,0,1,6,0,5,0,6,0,1,2,1,0,1,36 to 50,Male,629.7
6049,3/8/2017,4,3,9,8,0,5,0,2,1,5,4,8,1,7,4,2,2,2,2,3,21 to 35,Male,656.0
6050,3/8/2017,5,4,5,4,0,10,0,0,1,6,0,5,0,6,0,1,2,1,0,1,36 to 50,Male,629.7
6051,3/8/2017,2,3,10,10,0,7,0,3,1,8,0,2,1,6,0,1,2,10,3,5,36 to 50,Female,673.3
6052,3/8/2017,3,2,10,4,10,5,4,5,2,8,6,6,2,7,2,0,1,10,5,5,51 or more,Male,686.2
6053,3/8/2017,5,3,9,8,10,10,4,4,2,8,9,8,2,7,8,0,2,5,8,7,51 or more,Female,715.5
6054,3/8/2017,3,2,4,6,10,10,5,5,1,7,5,9,3,8,8,4,2,6,2,4,36 to 50,Female,698.9
6055,3/8/2017,4,3,3,4,2,5,3,0,2,7,2,5,4,7,10,1,2,2,4,5,51 or more,Female,621.4
6056,3/8/2017,5,0,5,3,8,9,5,0,1,9,3,10,10,7,0,0,1,3,1,10,21 to 35,Male,705.7
6057,3/9/2017,3,3,5,7,4,7,3,3,2,4,5,7,6,6,2,4,2,3,1,7,51 or more,Female,657.3
6058,3/9/2017,1,3,6,4,4,10,5,3,1,6,1,3,2,7,0,2,2,10,1,5,21 to 35,Female,672.0
6059,3/9/2017,2,2,5,10,3,10,5,1,1,7,4,8,2,8,0,1,2,0,3,2,Less than 20,Male,680.0
6060,3/9/2017,2,4,0,1,0,2,4,2,1,8,3,1,2,6,0,2,1,4,1,5,21 to 35,Male,605.1
6061,3/9/2017,3,1,3,5,2,3,0,5,1,7,1,5,0,10,0,4,2,3,2,10,51 or more,Male,667.9
6062,3/10/2017,1,4,6,2,10,10,4,5,1,3,0,6,0,5,6,7,2,3,0,1,21 to 35,Male,633.1
6063,3/11/2017,4,3,1,1,0,2,0,0,2,5,1,6,5,7,0,2,2,0,1,5,21 to 35,Male,604.6
6064,3/11/2017,4,3,1,1,0,2,0,0,2,5,1,6,5,7,0,2,2,0,1,5,21 to 35,Male,604.6
6065,3/11/2017,2,4,2,7,5,7,2,2,2,4,3,4,3,7,10,5,2,5,1,2,36 to 50,Female,609.3
6066,3/11/2017,4,2,4,6,10,10,0,5,2,8,3,8,5,7,5,1,2,10,5,6,51 or more,Female,700.2
6067,3/11/2017,0,2,5,4,4,3,4,2,1,2,0,4,0,8,0,0,1,6,0,3,21 to 35,Male,619.7
6068,3/11/2017,3,2,7,7,0,5,3,4,1,3,2,3,1,7,0,1,2,4,1,10,21 to 35,Female,668.6
6069,3/12/2017,4,5,2,3,10,10,10,5,2,2,3,7,5,6,3,4,2,10,7,5,51 or more,Female,684.5
6070,3/12/2017,5,2,10,7,2,6,2,2,1,6,2,7,0,7,3,0,2,1,1,3,21 to 35,Female,667.7
6071,3/12/2017,1,3,1,1,1,5,0,0,2,2,1,3,0,5,0,5,2,2,0,3,51 or more,Male,571.3
6072,3/12/2017,4,0,9,8,8,6,4,4,1,7,3,7,5,6,0,0,2,5,2,3,21 to 35,Female,715.1
6073,3/12/2017,4,3,5,9,2,5,10,1,1,8,2,8,3,10,10,2,1,4,5,10,21 to 35,Female,671.9
6074,3/12/2017,2,5,2,6,6,5,1,2,1,8,1,2,0,6,0,10,2,7,0,9,36 to 50,Female,632.5
6075,3/12/2017,5,1,10,8,10,2,6,4,1,8,3,2,10,9,0,1,2,10,4,10,21 to 35,Female,745.3
6076,3/12/2017,3,4,3,5,2,2,1,1,2,3,0,5,0,7,4,6,1,3,1,10,36 to 50,Male,584.0
6077,3/12/2017,4,1,2,5,2,7,0,0,1,7,1,1,1,8,0,0,2,0,1,10,Less than 20,Male,649.7
6078,3/12/2017,2,4,10,7,2,10,2,0,2,3,1,8,1,7,0,1,2,5,0,1,21 to 35,Male,635.6
6079,3/13/2017,4,0,10,7,10,3,5,2,2,9,1,9,1,9,0,1,2,5,1,7,21 to 35,Female,697.4
6080,3/13/2017,2,2,2,7,2,5,1,2,1,2,4,9,5,9,0,4,2,10,4,5,51 or more,Male,675.3
6081,3/13/2017,3,2,5,2,3,6,2,3,1,8,1,10,1,7,2,1,1,3,2,3,21 to 35,Female,646.2
6082,3/14/2017,2,1,5,2,1,3,2,0,1,3,4,3,1,8,4,0,1,5,1,2,21 to 35,Male,611.0
6083,3/14/2017,3,3,10,5,2,4,3,1,1,3,4,8,1,7,0,2,2,7,2,2,21 to 35,Male,662.8
6084,3/14/2017,3,3,10,5,2,4,3,1,1,3,4,8,1,7,0,2,2,7,2,2,21 to 35,Male,662.8
6085,3/14/2017,1,3,5,10,10,10,2,2,2,1,7,3,5,6,0,1,1,6,2,9,21 to 35,Female,656.5
6086,3/14/2017,4,0,2,10,10,4,4,5,1,6,3,5,10,6,0,1,2,10,8,6,51 or more,Female,735.1
6087,3/14/2017,4,1,4,10,10,4,6,4,2,9,9,5,10,7,0,2,2,2,8,9,51 or more,Male,725.1
6088,3/14/2017,4,1,4,10,10,4,6,4,2,9,9,5,10,7,0,2,2,2,8,9,51 or more,Male,725.1
6089,3/14/2017,1,1,10,10,7,4,6,3,1,4,3,4,5,9,0,3,2,10,3,10,21 to 35,Male,713.4
6090,3/14/2017,5,3,10,5,10,5,1,5,1,7,1,6,6,7,0,3,2,5,10,10,21 to 35,Female,723.6
6091,3/14/2017,5,3,10,5,10,5,1,5,1,7,1,6,6,7,0,3,2,5,10,10,21 to 35,Female,723.6
6092,3/14/2017,4,4,5,10,9,7,4,2,2,6,4,10,0,8,2,2,2,6,3,6,21 to 35,Female,680.4
6093,3/14/2017,2,3,2,6,10,6,4,1,1,5,6,6,5,7,0,3,2,6,5,6,36 to 50,Female,684.5
6094,3/14/2017,1,3,3,10,10,10,2,5,2,3,3,10,2,7,0,10,2,10,2,8,51 or more,Male,676.8
6095,3/14/2017,2,3,5,6,6,3,1,5,1,2,3,3,0,6,0,0,1,5,2,10,36 to 50,Female,648.0
6096,3/14/2017,1,5,4,5,2,2,0,0,1,2,0,1,0,6,0,0,1,5,0,9,21 to 35,Female,593.2
6097,3/14/2017,1,5,4,5,2,2,0,0,1,2,0,1,0,6,0,0,1,5,0,9,21 to 35,Female,593.2
6098,3/14/2017,1,5,4,5,2,2,0,0,1,2,0,1,0,6,0,0,1,5,0,9,21 to 35,Female,593.2
6099,3/15/2017,5,2,3,2,5,6,10,0,1,7,5,5,5,7,0,2,2,0,2,10,36 to 50,Male,684.3
6100,3/15/2017,3,4,1,3,4,3,1,5,2,3,3,8,0,5,10,6,1,4,3,3,36 to 50,Female,585.9
6101,3/15/2017,2,4,10,10,10,10,5,4,1,9,8,6,7,6,2,3,2,6,3,8,Less than 20,Female,728.5
6102,3/15/2017,5,4,10,1,8,1,0,2,1,5,5,7,5,8,5,2,1,3,4,4,21 to 35,Female,649.2
6103,3/15/2017,2,1,1,9,8,9,4,4,2,8,2,5,5,6,0,5,1,5,4,7,51 or more,Female,662.0
6104,3/16/2017,2,1,2,2,3,2,0,0,1,2,1,3,0,6,0,4,1,2,2,8,21 to 35,Male,598.7
6105,3/16/2017,5,1,10,10,10,10,10,5,1,9,9,10,5,8,3,0,2,10,7,10,51 or more,Female,790.9
6106,3/16/2017,2,3,2,3,6,2,6,5,1,3,2,2,1,8,0,4,1,6,2,3,51 or more,Female,631.2
6107,3/16/2017,2,3,2,3,6,2,6,5,1,3,2,2,1,8,0,4,1,6,2,3,51 or more,Female,631.2
6108,3/16/2017,3,2,7,8,8,8,3,0,1,8,3,7,2,8,0,4,2,6,5,8,36 to 50,Male,698.5
6109,3/16/2017,3,1,5,2,2,3,2,5,1,9,2,5,2,8,1,4,2,3,6,3,21 to 35,Female,667.5
6110,3/16/2017,1,5,0,4,3,3,1,1,2,0,0,1,0,7,0,1,1,1,0,4,21 to 35,Female,557.7
6111,3/16/2017,1,5,2,3,3,3,0,0,2,4,2,4,0,7,0,9,1,0,4,3,21 to 35,Female,560.0
6112,3/17/2017,1,5,4,7,3,10,9,3,1,3,2,9,2,8,1,7,2,9,4,2,36 to 50,Female,670.0
6113,3/17/2017,4,2,5,1,1,10,2,5,1,5,1,1,0,6,0,10,2,8,0,10,21 to 35,Female,654.4
6114,3/17/2017,1,1,7,5,2,3,5,0,1,10,4,6,6,8,0,0,2,5,1,6,51 or more,Female,679.6
6115,3/17/2017,5,5,0,0,3,2,2,0,2,0,1,1,0,6,0,0,1,5,2,10,51 or more,Female,583.0
6116,3/17/2017,5,3,10,3,7,8,4,0,1,5,2,8,3,7,0,10,2,2,6,10,21 to 35,Female,681.5
6117,3/17/2017,5,3,10,4,5,8,4,0,1,5,2,8,2,8,0,10,2,2,4,10,21 to 35,Female,676.6
6118,3/18/2017,4,2,6,8,4,4,2,5,2,3,3,3,0,5,0,0,2,3,3,10,51 or more,Female,661.4
6119,3/18/2017,3,3,10,10,10,10,0,5,2,5,5,2,1,7,0,2,1,0,5,7,36 to 50,Female,665.0
6120,3/18/2017,1,1,10,10,9,10,5,5,1,7,2,4,2,7,0,1,2,10,2,10,36 to 50,Male,728.3
6121,3/18/2017,1,3,10,6,7,3,1,3,1,7,5,2,3,9,0,0,2,10,4,2,21 to 35,Male,684.1
6122,3/18/2017,3,1,5,5,10,8,3,5,1,10,5,7,2,7,10,0,2,6,3,10,21 to 35,Male,708.5
6123,3/18/2017,3,3,10,10,4,4,6,5,1,1,5,2,5,8,0,3,2,0,4,10,21 to 35,Male,692.4
6124,3/19/2017,2,5,2,7,7,6,4,4,2,2,3,2,1,8,10,3,2,7,2,5,51 or more,Male,622.7
6125,3/19/2017,1,0,2,6,2,6,1,5,1,10,4,10,8,4,5,0,2,4,4,10,21 to 35,Male,696.6
6126,3/19/2017,4,4,4,1,5,4,2,1,2,5,0,4,2,6,2,3,2,5,1,4,51 or more,Male,614.2
6127,3/19/2017,4,4,4,1,5,4,2,1,2,5,0,4,2,6,2,3,2,5,1,4,51 or more,Male,614.2
6128,3/19/2017,3,3,6,9,10,7,7,5,2,4,1,3,5,6,7,3,2,5,2,7,51 or more,Female,668.4
6129,3/19/2017,5,0,1,6,8,4,2,5,2,10,1,8,1,9,0,1,2,10,2,10,51 or more,Male,702.3
6130,3/19/2017,5,0,1,6,8,4,2,5,2,10,1,8,1,9,0,1,2,10,2,10,51 or more,Male,702.3
6131,3/19/2017,1,1,3,7,10,5,3,0,1,9,2,2,10,7,2,0,2,8,1,10,36 to 50,Female,690.5
